,Gender,MaritalStatus,Travelling,Role,OverTime,Qualifications,Satisfaction,Engagement,Level,Work Experience,TrainingTimesLastYear,YearsInCurrentRole,YearsSinceLastPromotion,Age,Daily,Monthly,MonthlyRate,SalaryHike,DistanceFromHome,Turnover
1241,1,2,0,6,0,1,4,2,1,2,5,1,0,-1.687652231570721,0.25799255236682356,-0.7645336442681364,-0.33681993802842,-1.0802046366781737,-0.8925587108399401,0
1242,1,1,0,2,0,3,3,4,1,8,3,4,0,-0.7422068122075504,-0.018881241234337116,-0.6016757175329743,-0.35369592601529415,-0.2941151238480177,-1.0151927238257064,0
1243,0,0,2,2,0,3,4,3,1,1,2,1,0,-1.0573552853286072,-0.6664843516912892,-0.8598746049613616,-1.7315296890097576,-1.0802046366781737,-0.034120619939577025,1
1244,1,0,1,7,0,3,3,2,2,1,5,1,1,-1.2674542674093117,0.3002275378314074,-0.5133393988498638,-1.4258093115946484,-0.5561449614580697,1.3148535229038507,0
1245,1,0,2,6,0,3,1,3,1,1,2,1,0,-0.2169593570057889,-0.9973250711638626,-0.5732680027141767,0.09442431697500961,1.8021235770323982,-0.034120619939577025,0
1246,1,2,2,6,0,4,2,3,1,1,2,0,0,-0.2169593570057889,-1.3187802383109728,-1.0274022930366,-0.31603876273879805,0.49197438898213824,0.4564154320034876,0
1247,1,2,1,6,1,2,3,2,1,0,2,0,0,0.41333758923632485,0.21341117882087396,-0.6744461650824972,-0.4154815679837674,-0.5561449614580697,-0.27938864591110935,1
1248,0,2,2,7,1,3,2,3,3,1,2,1,1,-0.2169593570057889,0.8187793038132423,0.11863496917379979,-0.45062825370849713,-1.0802046366781737,0.7016834579750199,0
1249,1,0,1,8,0,3,4,4,1,1,2,0,0,-0.8472563032479026,-0.3450291845441789,-1.0472487787319245,1.2131210082371404,2.0641534146424503,0.9469514839465522,0
1250,1,2,1,6,0,2,4,2,1,1,3,1,1,0.09818911611526797,0.21575756690223974,-0.7503297868587376,-1.560119860614151,-0.8181747990681216,0.4564154320034876,0
1251,1,1,2,5,1,2,4,4,3,6,3,6,6,-0.637157321167198,-0.09631204791940748,1.8145366291781875,0.1567678428438754,-0.5561449614580697,-0.8925587108399401,0
1252,0,1,2,7,0,2,3,3,2,6,4,2,0,1.0436345354784387,1.3842588314223925,-0.2981412304280128,-1.4698821397256585,0.49197438898213824,-0.27938864591110935,0
1253,0,2,2,8,0,3,4,3,1,1,2,0,0,-1.372503758449664,1.1425808590417184,-0.8713544349223825,-0.8449127003109212,2.0641534146424503,1.4374875358896169,0
1254,0,2,2,4,0,1,4,3,2,9,3,2,1,0.41333758923632485,1.703367610488137,-0.32460321135511205,-0.9663919196213957,1.2780639018122941,-0.8925587108399401,0
1255,0,0,0,2,0,3,2,3,1,0,6,0,0,-1.8977512136514254,-1.3117410740668756,-0.8713544349223825,0.30572284424868224,1.8021235770323982,-0.8925587108399401,1
1256,0,1,2,4,0,2,3,3,4,2,3,2,1,1.7789809727609045,-0.10804398832623631,2.527064380318168,-0.5477000523767982,0.22994455137208628,-0.15675463292534317,0
1257,1,2,2,2,0,1,3,2,2,1,4,0,0,-1.1624047763689596,-1.5346479417966234,-0.3999031129638429,0.4489595356744656,2.588213089862554,0.824317470960786,0
1258,1,1,2,2,0,4,4,2,1,7,2,2,1,0.7284860623573817,0.8187793038132423,-0.2514436170272495,-1.0138120511547613,-0.8181747990681216,0.824317470960786,0
1259,1,0,2,5,1,3,2,3,5,1,2,1,0,2.199178936922314,-1.3985574330774089,2.4642171756163074,-0.701815479860236,-0.5561449614580697,1.560121548875383,0
1260,0,2,2,8,0,3,4,1,1,1,2,1,1,-1.0573552853286072,1.297442472411859,-0.6499299180470964,-0.8073950080095232,-0.8181747990681216,-0.034120619939577025,0
1261,1,2,2,7,1,2,2,2,2,2,3,2,2,-0.32200884804614116,-0.9668220261061076,-0.09987094686393856,1.258449075144034,1.8021235770323982,-0.27938864591110935,1
1262,1,0,2,4,0,4,3,1,3,9,5,7,4,-0.4270583390864935,-0.5303938429720746,0.6741419952537134,1.105309944486283,2.3261832522525023,-0.4020226588968755,0
1263,0,2,1,7,0,2,4,3,3,0,2,0,0,-0.1119098659654366,0.28849559742457853,0.19023797638830353,1.517167733951072,1.2780639018122941,-0.769924697854174,0
1264,0,2,2,6,1,2,1,3,1,1,2,1,1,-0.637157321167198,0.2673781046922866,-1.0215650913615044,-1.2885698720980847,-1.0802046366781737,-0.27938864591110935,0
1265,1,2,0,7,0,3,1,2,3,7,2,2,1,-0.006860374925084314,-0.11273676448896786,0.18576278843739705,-1.7227430175785752,0.49197438898213824,-0.6472906848684078,1
1266,0,1,2,2,0,3,4,3,1,1,2,1,0,-0.006860374925084314,0.056203177369367474,-0.7386553835085468,0.34616942702714104,-0.2941151238480177,2.0506576008184476,0
1267,0,0,2,0,1,3,2,4,2,0,3,0,0,0.7284860623573817,-0.4600022005311016,-0.0983143597505798,1.238644196680099,-0.8181747990681216,-0.15675463292534317,0
1268,0,0,2,6,0,2,1,3,1,3,2,2,2,0.20323860715562025,1.1331953067162552,-0.9015133102437088,0.77671632715508,-1.0802046366781737,-1.0151927238257064,0
1269,1,1,2,0,1,3,1,3,2,7,5,5,4,0.9385850444380863,-0.607824649657145,-0.0839159289520111,-0.2866103869930918,-0.8181747990681216,-1.0151927238257064,0
1270,0,1,0,6,0,3,4,3,2,1,2,1,0,-0.637157321167198,1.3420238459578087,-0.4355100431819249,1.1880162327194763,-0.8181747990681216,0.08851339304618913,0
1271,0,1,2,2,1,2,2,3,2,9,4,1,0,1.0436345354784387,-1.5017985086575028,-0.2637017405449499,-1.6442208585983258,-1.0802046366781737,-1.0151927238257064,0
1272,1,0,2,4,0,4,2,3,2,1,2,1,1,-0.4270583390864935,-1.044252832791178,-0.3065078861623162,1.4538479112565192,-0.5561449614580697,0.21114740603195528,0
1273,0,0,2,0,0,3,3,3,4,0,2,0,0,1.8840304638012568,-1.429060478135164,0.6426211062081981,-0.960394667692176,-1.0802046366781737,-0.8925587108399401,0
1274,1,2,2,2,0,3,4,2,1,0,6,0,0,1.3587830085994954,-0.57732160459939,-0.7939142260327834,0.07322472876009328,-0.5561449614580697,1.1922195099180846,1
1275,1,1,2,5,1,3,1,2,4,3,1,0,0,1.4638324996398477,-1.5041448967388686,2.4416466624726048,-0.9788048364051296,-0.8181747990681216,-0.8925587108399401,0
1276,1,1,2,4,0,4,2,2,3,3,3,3,3,1.6739314817205524,-1.529955165633892,2.504883013952805,-1.1806193373721292,0.22994455137208628,-1.0151927238257064,0
1277,0,0,0,7,1,2,3,3,2,3,2,0,0,-0.32200884804614116,-1.3328585667991675,-0.333553587256925,-1.1507725487011287,0.22994455137208628,0.824317470960786,0
1278,0,1,2,6,0,1,3,3,1,5,5,4,0,1.1486840265187908,1.5649307136875565,-0.5791052043892722,-0.23165882280442712,1.5400937394223462,-0.6472906848684078,0
1279,0,1,2,7,0,1,3,3,2,1,3,1,0,-1.4775532494900163,-0.24882727320818243,-0.3796674804901788,-0.4064159546023887,0.49197438898213824,-1.0151927238257064,0
1280,1,1,2,6,1,4,2,2,1,9,2,3,1,1.3587830085994954,-0.6899482325049469,-0.44815731347796495,1.6612412512274441,-0.5561449614580697,-1.0151927238257064,1
1281,1,0,2,0,1,4,1,3,3,2,2,2,2,0.9385850444380863,-1.4126357615656036,0.10793343276945819,0.07587467728695782,-0.0320852862379657,2.0506576008184476,0
1282,0,1,2,0,1,1,3,3,3,1,3,1,1,-1.8977512136514254,0.45508915120154814,-0.5189820271357893,0.16039408819642686,-0.8181747990681216,0.824317470960786,0
1283,1,1,0,2,1,3,4,1,1,0,5,0,0,-1.0573552853286072,0.8868245581728496,-0.906377644972955,-0.5622050337870041,-1.0802046366781737,0.824317470960786,1
1284,0,1,2,2,0,5,1,3,1,0,2,0,0,-1.5826027405303686,1.3021352485745905,-0.733207328611791,-1.1880112990523304,-1.0802046366781737,0.7016834579750199,0
1285,0,0,0,6,0,4,2,3,1,4,2,2,1,-0.006860374925084314,-0.8495026220378191,-0.8701869945873635,-0.599583255113304,0.22994455137208628,-1.0151927238257064,0
1286,1,0,2,2,0,4,4,3,1,9,2,3,1,-0.637157321167198,1.569623489850288,-0.9454868961960943,0.6656974309769654,0.49197438898213824,-1.0151927238257064,0
1287,0,1,2,2,0,3,1,3,1,3,5,2,2,-0.32200884804614116,-1.4806810159252108,-0.7859367170768197,-0.24086390716090395,-0.5561449614580697,-0.5246566718826416,0
1288,0,0,2,7,0,4,1,3,2,1,3,1,0,-0.7422068122075504,0.7788907064300241,-0.028657086427774512,-1.6612363175602982,-0.8181747990681216,-1.0151927238257064,0
1289,1,0,2,7,1,3,4,3,2,3,2,0,0,-0.32200884804614116,-0.5562041118670981,-0.47208984034585616,-0.43375226572162295,-0.0320852862379657,-1.0151927238257064,0
1290,0,2,0,2,0,5,4,1,1,3,5,0,0,1.8840304638012568,1.4264938168869763,-0.5857206996210469,0.8426860983764972,1.2780639018122941,0.824317470960786,0
1291,1,1,2,2,0,4,3,3,1,1,5,1,0,-0.9523057942882549,-0.3215653037305212,-0.7330127552226212,-0.3369594090035181,-0.2941151238480177,-0.6472906848684078,0
1292,0,1,2,4,0,4,2,4,2,7,2,5,5,0.7284860623573817,1.3467166221205402,-0.21038863191241175,-1.3549580562447965,-1.0802046366781737,-0.034120619939577025,0
1293,0,0,2,8,0,3,4,3,1,1,5,0,0,-0.9523057942882549,-1.4407924185419927,0.5930048919698871,0.8417098015508103,-0.5561449614580697,0.08851339304618913,1
1294,0,2,2,8,1,3,1,3,1,1,2,1,0,-0.9523057942882549,-1.32581940255507,-0.8841962786075924,0.6396163586336144,0.7540042265921902,-0.6472906848684078,1
1295,0,2,0,6,0,3,3,3,2,1,4,1,1,-0.8472563032479026,0.19933285033267936,-0.010756334624148572,-0.17029159376124825,0.49197438898213824,-0.15675463292534317,0
1296,0,1,2,6,0,3,1,4,1,1,4,1,1,-0.637157321167198,1.4053763241546844,-0.9122148466480504,1.4500821949288698,-0.2941151238480177,1.0695854969323184,0
1297,1,1,2,5,1,4,4,2,5,2,2,0,0,1.5688819906802,1.5039246235720467,2.2145795173113934,-0.535008193642868,1.8021235770323982,-0.6472906848684078,0
1298,0,0,2,0,1,3,4,3,3,5,4,5,5,-0.32200884804614116,-1.3750935522637513,1.7658932818857258,-0.4410047564267259,-0.5561449614580697,-0.15675463292534317,1
1299,0,0,1,6,1,2,4,3,1,1,6,1,0,-0.2169593570057889,0.9900656337529433,-0.7452708787403216,1.043663773492908,2.588213089862554,0.4564154320034876,0
1300,0,2,2,6,0,1,3,2,1,1,2,0,0,0.3082880981959725,-0.5538577237857323,-1.0962812728027258,-0.6606715422062865,1.8021235770323982,0.9469514839465522,0
1301,0,1,2,7,1,4,2,3,2,1,2,1,1,0.20323860715562025,1.7104067747322342,-0.47442472101589434,0.4348729671895541,-0.8181747990681216,-0.5246566718826416,1
1302,1,0,2,4,0,4,3,2,2,4,2,0,0,-0.7422068122075504,-0.15262536187218592,0.560121989200183,-1.5902455912353481,2.588213089862554,2.418559639775746,0
1303,0,0,2,7,1,3,3,3,3,3,2,0,0,-0.1119098659654366,-0.15497174995355167,0.6048738687092479,-0.1188268039500369,-0.8181747990681216,0.5790494449892537,1
1304,0,1,2,3,0,3,3,2,4,2,2,1,0,1.7789809727609045,-0.28871587059140047,1.3386101192687414,0.4340361413389653,0.7540042265921902,-0.5246566718826416,0
1305,0,2,0,7,0,3,3,3,3,1,3,1,0,0.41333758923632485,-0.08223371943121287,0.08633578657160515,0.8387809110737495,-0.8181747990681216,-0.27938864591110935,0
1306,0,1,2,2,0,2,2,4,3,8,2,7,0,0.41333758923632485,0.20871840265814243,0.13595200080991618,-0.7115784481171054,-0.0320852862379657,-0.8925587108399401,0
1307,0,0,2,5,1,3,2,3,4,7,1,4,4,1.6739314817205524,1.4663824142701942,1.7221142693225102,1.0591450517288008,-0.2941151238480177,2.0506576008184476,0
1308,1,0,2,1,0,1,4,3,1,1,2,1,1,-0.9523057942882549,0.6193363168971519,-0.8520916693945677,-1.1974953253590035,-0.5561449614580697,-0.6472906848684078,0
1309,0,0,2,2,1,2,2,3,1,2,3,2,1,1.7789809727609045,-1.0911805944184934,-0.5520595032946634,-0.07684604044549864,0.22994455137208628,0.08851339304618913,0
1310,0,1,2,1,0,4,3,2,3,1,2,1,1,0.20323860715562025,-1.4267140900537982,0.6301684093013279,1.5867637505250407,1.0160340642022423,2.0506576008184476,0
1311,1,0,0,0,0,3,4,3,2,4,2,3,0,0.20323860715562025,1.337331069795077,-0.19988166889724002,0.07489838046127088,1.2780639018122941,0.08851339304618913,0
1312,1,0,0,6,1,4,1,2,2,1,5,1,1,-0.1119098659654366,-1.3445905072059963,-0.3405582292670395,-1.6118635923755589,-1.0802046366781737,1.0695854969323184,0
1313,0,1,2,2,0,3,3,4,2,1,1,1,1,0.09818911611526797,-0.7673790391900173,-0.5038053027805413,-1.230410475482163,-1.0802046366781737,-0.8925587108399401,0
1314,1,2,2,0,0,4,2,3,2,2,4,0,0,0.9385850444380863,0.22748950730906858,-0.050254732625627546,-1.7223246046532807,-0.2941151238480177,-1.0151927238257064,0
1315,0,1,2,7,1,3,4,2,3,1,2,1,1,0.5183870802766771,-0.7368759941322622,1.9801185833617274,1.3267898529421196,-0.0320852862379657,0.7016834579750199,0
1316,1,0,2,2,0,3,1,3,1,1,2,0,0,0.6234365713170295,1.7174459389763315,-0.8655172332472871,0.19275135441919392,2.0641534146424503,-0.27938864591110935,0
1317,0,1,2,3,0,3,4,3,4,2,4,2,2,1.0436345354784387,1.6611326250235532,2.007553431234676,-0.2104592345895108,-0.8181747990681216,0.33378141901772146,0
1318,0,0,2,4,0,2,1,2,2,1,4,1,1,-0.637157321167198,0.9290595436374334,-0.0736035393260092,0.12692105417287478,-0.5561449614580697,-0.5246566718826416,0
1319,0,1,0,7,0,5,1,3,1,0,5,0,0,-0.8472563032479026,1.3631413386901006,-1.0941409655218575,0.9064243339963444,1.0160340642022423,0.21114740603195528,1
1320,0,1,2,4,1,4,4,2,2,1,2,1,1,0.833535553397734,-0.11508315257033362,-0.524430082032545,0.6779708767856012,-0.2941151238480177,2.0506576008184476,0
1321,0,1,0,6,0,5,3,3,1,1,2,1,1,-0.9523057942882549,-0.7931893080850407,-0.36215587546489253,-1.0617900665885192,-0.0320852862379657,-0.5246566718826416,0
1322,1,2,0,6,0,4,3,2,1,6,2,2,2,0.20323860715562025,-0.6125174258198766,-0.7837964097959513,1.167792941330247,0.22994455137208628,0.4564154320034876,1
1323,0,2,1,7,0,3,2,3,2,4,2,0,0,0.9385850444380863,0.3800047325978435,-0.2175878473116961,1.4627740536628,0.49197438898213824,-0.769924697854174,1
1324,0,2,0,7,0,2,3,3,2,7,3,0,0,-0.1119098659654366,0.8938637224169468,-0.8528699629512471,-0.18716758174812245,-0.2941151238480177,-0.4020226588968755,0
1325,0,1,2,7,0,2,2,3,1,1,6,1,0,-0.8472563032479026,0.9055956628237757,-0.7359313560601689,-0.2304035840285439,0.7540042265921902,-0.8925587108399401,1
1326,1,0,2,6,0,2,1,3,2,7,3,7,3,-0.1119098659654366,0.41285416573696426,-0.6625771883431365,-0.010876269224081378,-1.0802046366781737,2.418559639775746,0
1327,0,1,2,2,1,4,3,4,1,5,5,2,1,-0.2169593570057889,-0.24882727320818243,-0.3611830085190433,-1.2665334580325796,2.0641534146424503,-0.8925587108399401,0
1328,0,1,2,7,1,4,4,2,3,8,2,0,0,-0.1119098659654366,1.3654877267714662,0.5789956079496581,1.5361357865644183,-0.8181747990681216,0.7016834579750199,0
1329,0,1,2,6,1,3,1,2,1,1,1,1,0,-0.9523057942882549,-0.8119604127359669,-0.8711598615332127,0.4298520120860213,-1.0802046366781737,1.4374875358896169,0
1330,1,1,2,7,0,1,3,3,2,3,5,3,0,-0.637157321167198,-1.0512919970352752,-0.47870533557763095,1.7185638219927772,0.7540042265921902,-0.4020226588968755,0
1331,1,2,2,0,0,3,2,3,2,1,2,1,1,-0.2169593570057889,-0.35676112495100776,-0.10668101548488322,1.3988963470678546,-0.8181747990681216,-0.8925587108399401,0
1332,1,1,2,3,1,1,3,2,4,3,3,3,1,2.199178936922314,0.09609177475258554,1.3866697463936937,0.11883173761718302,-0.5561449614580697,1.8053895748469153,0
1333,1,1,1,6,0,3,2,3,1,9,4,1,0,1.1486840265187908,-1.529955165633892,-0.8832234116617432,0.965420556462855,-0.5561449614580697,0.08851339304618913,0
1334,1,0,1,0,0,3,1,3,2,4,2,2,1,-0.4270583390864935,-1.518223225227063,-0.36468532952410054,1.1099124866645216,-1.0802046366781737,1.1922195099180846,0
1335,1,1,1,0,0,2,4,2,2,4,2,4,1,0.41333758923632485,-0.42011360314788354,-0.5080859173422779,0.3880107195565812,-0.2941151238480177,-0.8925587108399401,0
1336,0,0,2,6,0,2,1,2,1,1,2,1,0,-1.4775532494900163,1.508617399734778,-0.8067560697179933,-0.5083692373991245,-0.2941151238480177,-1.0151927238257064,0
1337,0,1,0,2,1,1,3,2,1,1,2,1,1,-1.2674542674093117,1.5578915494434593,-0.7409902641785849,0.3410090009485101,-1.0802046366781737,0.5790494449892537,1
1338,0,0,1,4,1,2,2,3,2,9,2,4,1,2.304228427962666,-0.4506166482056385,0.04683738857012618,-1.2262263462292189,-0.2941151238480177,1.1922195099180846,0
1339,0,2,2,8,0,3,3,2,1,1,0,1,1,-0.7422068122075504,-0.8588881743632822,-0.6145175612181842,-1.559980389639053,-0.5561449614580697,0.5790494449892537,1
1340,0,1,2,0,0,4,2,2,2,0,1,0,0,-0.2169593570057889,0.8586679011964603,-0.48240222997185805,-1.1666722398623157,1.5400937394223462,-1.0151927238257064,0
1341,0,2,2,2,0,1,2,3,1,1,3,0,0,-0.8472563032479026,-1.4196749258097008,-0.5433037007820202,-0.7267807844028019,-0.2941151238480177,-0.5246566718826416,0
1342,1,1,2,2,0,2,2,2,1,5,5,0,0,-0.006860374925084314,-1.4572171351115533,-0.8028646019345963,-1.2977749564545615,-0.2941151238480177,1.3148535229038507,1
1343,0,1,2,7,0,3,2,1,2,1,0,0,0,-0.8472563032479026,0.5043633009102293,-0.18120262353693467,-1.401401890952475,-1.0802046366781737,-1.0151927238257064,0
1344,0,2,2,3,0,3,3,3,5,3,6,2,1,2.0941294458819613,-0.34268279646281313,2.1340261341950764,-0.21729331236931934,-0.5561449614580697,-0.5246566718826416,0
1345,0,2,0,6,0,3,4,2,1,1,3,1,1,0.5183870802766771,-0.9480509214551814,-0.7254243930449972,0.38257135152775396,-0.5561449614580697,-0.27938864591110935,0
1346,0,1,2,2,0,2,2,3,1,1,2,1,0,-1.5826027405303686,1.7104067747322342,-0.7209492050940907,-1.7315296890097576,0.49197438898213824,-0.27938864591110935,0
1347,0,0,2,3,0,5,1,3,5,3,4,3,3,0.6234365713170295,-0.06815539094301826,2.0982246305878247,-1.7173036495497478,-0.0320852862379657,0.08851339304618913,0
1348,0,1,2,7,0,3,4,3,2,1,3,1,0,-1.0573552853286072,0.9572162006138225,-0.10278954770148628,-0.9075351681299832,-0.5561449614580697,-0.034120619939577025,0
1349,0,1,2,6,0,3,3,3,1,1,6,0,0,-1.372503758449664,0.9314059317187992,-0.9238892499982413,1.1498011855425878,1.8021235770323982,-1.0151927238257064,0
1350,0,1,2,6,1,4,4,3,1,1,4,1,0,1.1486840265187908,0.48089942009657155,-0.8629877791880791,1.471281783143786,-1.0802046366781737,-1.0151927238257064,0
1351,1,1,2,4,0,4,4,3,1,6,1,4,1,0.20323860715562025,1.3255991293882483,-0.6845639813193293,1.4262326581870888,0.7540042265921902,0.08851339304618913,0
1352,0,0,2,2,0,3,3,2,2,1,6,0,0,-1.1624047763689596,-0.42480637931061505,-0.6384500880860755,-0.27698688971132057,-1.0802046366781737,-0.5246566718826416,0
1353,0,1,0,3,0,3,4,3,3,7,3,2,0,2.304228427962666,1.6799037296744792,2.118265689672319,0.7952659668431318,-0.8181747990681216,-0.5246566718826416,0
1354,0,1,2,7,0,4,4,3,3,8,3,8,8,-0.1119098659654366,-0.4740805290192962,0.38383849861230146,-0.132494959509654,-0.8181747990681216,-0.15675463292534317,0
1355,0,1,2,7,0,3,2,3,2,1,2,1,1,1.0436345354784387,-0.9691684141874733,-0.39951396618550317,0.04993307591870494,-0.2941151238480177,0.08851339304618913,0
1356,0,0,2,3,0,3,2,2,3,0,6,0,0,-0.006860374925084314,-0.3262580798932528,2.3721839625389696,-1.1043287139934501,1.2780639018122941,2.418559639775746,1
1357,1,2,0,0,0,3,4,2,3,1,2,1,1,-0.1119098659654366,-1.487720180169308,0.5402755035048585,-0.24002708131031514,1.2780639018122941,0.824317470960786,1
1358,1,1,2,6,0,3,3,3,1,1,2,1,1,-1.687652231570721,-0.3989961104155916,-0.7499406400803978,1.1064257122870682,1.0160340642022423,1.3148535229038507,0
1359,1,2,0,8,1,3,1,2,1,1,2,1,1,-1.1624047763689596,-0.12681509297716245,-0.746049172297001,-1.3154877702920245,-0.2941151238480177,-0.27938864591110935,1
1360,1,1,2,7,0,3,3,2,3,4,2,3,0,1.5688819906802,1.2692858154354698,2.4038994249736545,0.8530069505337591,-0.8181747990681216,2.29592562678998,0
1361,0,1,2,4,0,3,2,4,3,1,1,1,1,-0.2169593570057889,-1.529955165633892,0.4457128363683128,1.617028952121336,-1.0802046366781737,2.29592562678998,0
1362,0,0,1,2,0,3,4,3,1,1,1,1,0,-1.372503758449664,0.8610142892778261,-0.7929413590869341,1.2150736018885144,-1.0802046366781737,-1.0151927238257064,0
1363,1,1,0,1,0,2,4,3,2,1,1,1,0,1.6739314817205524,-0.39664972233422585,0.0184296737513285,0.383687119328539,2.0641534146424503,-1.0151927238257064,0
1364,1,2,2,8,0,3,1,4,1,0,3,0,0,-0.8472563032479026,-0.8166531888986984,-0.8604583251288711,0.5016795642615601,0.7540042265921902,0.4564154320034876,1
1365,1,1,2,7,0,3,3,2,2,1,2,1,0,-0.8472563032479026,0.5325199578866184,-1.0573665949687563,-0.46862000949615634,-0.2941151238480177,2.1732916138042135,1
1366,0,1,2,5,0,4,4,3,4,3,5,2,0,0.09818911611526797,-0.17843563076720936,0.7570302590400683,1.323163607589568,-1.0802046366781737,-0.8925587108399401,0
1367,1,2,1,8,0,3,1,2,1,2,3,2,0,2.0941294458819613,1.6587862369421873,-0.9048210578595962,0.8145129614066742,0.7540042265921902,-0.8925587108399401,1
1368,0,0,1,3,0,4,2,2,5,3,3,3,3,1.7789809727609045,-0.2277097804758905,2.475891578966498,-1.6785307184724667,0.49197438898213824,1.4374875358896169,0
1369,0,2,2,2,0,3,3,2,1,1,3,1,1,0.9385850444380863,0.314305866319602,-0.5470005951762473,-1.0757371640983326,0.7540042265921902,-0.8925587108399401,1
1370,0,2,1,6,0,3,1,3,1,6,2,2,2,-1.687652231570721,0.23687505963453165,-0.5331858845451882,1.7258163126978803,-0.5561449614580697,-1.0151927238257064,0
1371,1,1,2,5,1,3,4,3,4,2,5,2,2,0.6234365713170295,0.6263754811412492,2.424913351003998,-0.6854973757737544,2.3261832522525023,2.0506576008184476,0
1372,0,0,0,3,0,4,2,3,4,2,5,2,2,1.7789809727609045,-0.10335121216350478,2.530372127934055,-0.900003735474684,-0.8181747990681216,2.418559639775746,0
1373,0,0,2,7,0,3,2,1,2,9,3,2,0,0.3082880981959725,1.0393397834616245,-0.33958536232119024,0.6100485119128101,-1.0802046366781737,-0.15675463292534317,0
1374,1,2,2,2,0,2,4,2,1,1,2,1,1,0.5183870802766771,1.2505147107845436,-0.6102369466564477,-1.5467306470047304,-0.0320852862379657,-0.034120619939577025,1
1375,0,1,2,2,1,4,2,4,1,1,3,0,0,1.1486840265187908,-0.7415687702949938,-0.7713437128890811,0.1952618319709603,-0.5561449614580697,1.1922195099180846,0
1376,0,1,2,5,1,2,3,3,4,4,1,4,4,1.1486840265187908,-1.3328585667991675,1.299695441434772,-0.6352878247384262,-0.2941151238480177,-0.15675463292534317,0
1377,1,1,1,2,1,3,1,2,1,7,3,0,0,-0.637157321167198,-0.3403364083814474,-0.7834072630176117,1.4916445455081135,-0.8181747990681216,0.08851339304618913,1
1378,1,0,1,6,0,4,4,1,1,3,1,3,0,-0.006860374925084314,-0.415420826985152,-0.7542212546421345,1.3022429613248478,-0.8181747990681216,-0.6472906848684078,0
1379,0,0,2,7,0,3,3,3,2,7,1,2,0,-0.9523057942882549,0.9196739913119703,0.41652682799283575,-0.9801995461561109,1.0160340642022423,1.4374875358896169,0
